,answer_count,articles_count,avatar_url,avatar_url_template,badge,follower_count,gender,headline,id,is_advertiser,is_followed,is_following,is_org,name,type,url,url_token,user_type,vip_info
109,1198,607,https://pic2.zhimg.com/v2-194423e62b7ca304a727bdc4c45c8bd1_is.jpg,https://pic2.zhimg.com/v2-194423e62b7ca304a727bdc4c45c8bd1_{size}.jpg,"[{'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19568381', 'avatar_url': 'https://pic2.zhimg.com/v2-7226f40a6e36bcaf797df75405647b59_is.png', 'type': 'topic', 'name': '会计', 'introduction': '会计是以货币为主要计量单位，运用专门的方法，核算和监督一个单位经济活动的一种经济管理工作。会计是以货币为主要的计量单位，以凭证为主要的依据，借助于专门的技术方法，对一定单位的资金运动进行全面、综合、连续、系统的核算与监督，向有关方面提供会计信息、参与经营管理、旨在提高经济效益的一种经济管理活动。古义是集会议事。我国从周代就有了专设的会计官职，掌管赋税收入、钱银支出等财务工作，进行月计、岁会。亦即，每月零星盘算为“计”，一年总盘算为“会”，两者合在一起即成“会计”。', 'url': 'https://www.zhihu.com/topics/19568381', 'excerpt': '会计是以货币为主要计量单位，运用专门的方法，核算和监督一个单位经济活动的一种经济管理工作。会计是以货币为主要的计量单位，以凭证为主要的依据，借助于专门的技术方法，对一定单位的资金运动进行全面、综合、连续、系统的核算与监督，向有关方面提供会计信息、参与经营管理、旨在提高经济效益的一种经济管理活动。古义是集会议事。我国从周代就有了专设的会计官职，掌管赋税收入、钱银支出等财务工作，进行月计、岁会。亦即…'}, {'id': '19564876', 'avatar_url': 'https://pic1.zhimg.com/a240a363b7d7e0681502017c57b0ba20_is.jpg', 'type': 'topic', 'name': '财务', 'introduction': '财务泛指财务活动和财务关系。前者指企业再生产过程中涉及资金的活动，表明财务的形式特征; 后者指财务活动中企业和各方面的经济关系，揭示财务的内容本质。因此，概括说来，企业财务就是企业再生产过程中的资金运动，体现着企业和各方面的经济关系。财务不仅是国民经济各部门、各单位在物质资料再生产过程中客观存在的资金运动及资金运动过程中所体现的经济关系，更主要的是财产和债务，即资产和负债等。', 'url': 'https://www.zhihu.com/topics/19564876', 'excerpt': '财务泛指财务活动和财务关系。前者指企业再生产过程中涉及资金的活动，表明财务的形式特征; 后者指财务活动中企业和各方面的经济关系，揭示财务的内容本质。因此，概括说来，企业财务就是企业再生产过程中的资金运动，体现着企业和各方面的经济关系。财务不仅是国民经济各部门、各单位在物质资料再生产过程中客观存在的资金运动及资金运动过程中所体现的经济关系，更主要的是财产和债务，即资产和负债等。'}, {'id': '19576933', 'avatar_url': 'https://pic2.zhimg.com/f468b937d_is.jpg', 'type': 'topic', 'name': '财报', 'introduction': '财报通常是指财务报告，财务报表一般是指三表，而财务报告不仅指三表还包括附注说明或完整的财务分析等。', 'url': 'https://www.zhihu.com/topics/19576933', 'excerpt': '财报通常是指财务报告，财务报表一般是指三表，而财务报告不仅指三表还包括附注说明或完整的财务分析等。'}]}]",89188,1,公众号:诗与星空/《上市公司财报分析实战》作者,9113e8ad024e7db473f8a9ed3f88b898,False,False,False,False,路过银河,people,https://www.zhihu.com/people/9113e8ad024e7db473f8a9ed3f88b898,glaxyrover,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
110,7,0,https://pic3.zhimg.com/v2-9046b08da0415b5e9f8817de03eb5ad2_is.jpg,https://pic3.zhimg.com/v2-9046b08da0415b5e9f8817de03eb5ad2_{size}.jpg,[],2939,0,www.tcxx.info | 精通Shoolang,5636892f0eed90ae92c64e156209a888,False,False,False,False,甜菜欣欣,people,https://www.zhihu.com/people/5636892f0eed90ae92c64e156209a888,tiancaixinxin,people,{'is_vip': False}
111,361,78,https://pic3.zhimg.com/v2-cf4996a628541fb2adfc9cbc0e5b0d3a_is.jpg,https://pic3.zhimg.com/v2-cf4996a628541fb2adfc9cbc0e5b0d3a_{size}.jpg,"[{'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19550874', 'avatar_url': 'https://pic2.zhimg.com/f126e096216e4554289b0996539b79b5_is.jpg', 'type': 'topic', 'name': '法律', 'introduction': '法律，是国家的产物，是指统治阶级（泛指政治、经济、思想形态上占支配地位的阶级），为了实现统治并管理国家的目的，经过一定立法程序，所颁布的基本法律和普通法律。法律是统治阶级意志的体现，国家的统治工具。法律是由享有立法权的立法机关（全国人民代表大会和全国人民代表大会常务委员会）行使国家立法权，依照法定程序制定、修改并颁布，并由国家强制力保证实施的基本法律和普通法律总称。包括基本法律、普通法律。法，可划分为1、宪法，2、法律，3、行政法规，4、地方性法规，5、自治条例和单行条例。宪法是高于其它法律部门（法律、行政法规、地方性法规、自治条例和单行条例）的国家根本大法，它规定国家制度和社会制度最基本的原则，公民基本权利和义务，国家机构的组织及其活动的原则等。法律是从属于宪法的强制性规范，是宪法的具体化。宪法是国家法的基础与核心，法律则是国家法的重要组成部分。法律可划分为基本法律（如刑法、刑事诉讼法、民法通则、民事诉讼法、行政诉讼法、行政法、商法、国际法等）和普通法律（如商标法、文物保护法等）。行政法规，是国家行政机关（国务院）根据宪法和法律，制定的行政规范的总称。', 'url': 'https://www.zhihu.com/topics/19550874', 'excerpt': '法律，是国家的产物，是指统治阶级（泛指政治、经济、思想形态上占支配地位的阶级），为了实现统治并管理国家的目的，经过一定立法程序，所颁布的基本法律和普通法律。法律是统治阶级意志的体现，国家的统治工具。法律是由享有立法权的立法机关（全国人民代表大会和全国人民代表大会常务委员会）行使国家立法权，依照法定程序制定、修改并颁布，并由国家强制力保证实施的基本法律和普通法律总称。包括基本法律、普通法律。法，可…'}]}]",95137,1,公众号：逻格斯说法,083832882790ea86630a6a055be9e336,False,False,False,False,逻格斯,people,https://www.zhihu.com/people/083832882790ea86630a6a055be9e336,linjian0325,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
112,1465,4,https://pic1.zhimg.com/6d2063d9c_is.jpg,https://pic1.zhimg.com/6d2063d9c_{size}.jpg,[],2446,1,无话题经验,61567126d95153acc5ae61099d564a6d,False,False,False,False,Xie Yipeng,people,https://www.zhihu.com/people/61567126d95153acc5ae61099d564a6d,SEUPPP,people,{'is_vip': False}
113,83,86,https://pic1.zhimg.com/v2-9ad895bea4cfc7065ef2e2502ec5a36c_is.jpg,https://pic1.zhimg.com/v2-9ad895bea4cfc7065ef2e2502ec5a36c_{size}.jpg,"[{'description': '麻省理工学院 机械工程博士', 'type': 'identity'}, {'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19815465', 'avatar_url': 'https://pic1.zhimg.com/beaf456a8_is.jpg', 'type': 'topic', 'name': '量化交易', 'introduction': '', 'url': 'https://www.zhihu.com/topics/19815465', 'excerpt': ''}]}]",13759,1,量化投资,65c35f508b1bd677362f91e2313b5771,False,False,False,False,石川,people,https://www.zhihu.com/people/65c35f508b1bd677362f91e2313b5771,mitcshi,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
114,312,44,https://pic1.zhimg.com/v2-9d4e41be4b13e23c1a0ba845fe0f3310_is.jpg,https://pic1.zhimg.com/v2-9d4e41be4b13e23c1a0ba845fe0f3310_{size}.jpg,[],11312,1,一个很皮的历史老师，另：上份工作在银行,581cbfaca7135312bcf734fe05390a2d,False,False,False,False,黄耶鲁,people,https://www.zhihu.com/people/581cbfaca7135312bcf734fe05390a2d,qin-yi-67-72,people,{'is_vip': False}
115,35,7,https://pic1.zhimg.com/v2-6a2544e0e293ad1475217c5a62e50930_is.jpg,https://pic1.zhimg.com/v2-6a2544e0e293ad1475217c5a62e50930_{size}.jpg,[],6707,0,Computer Vision/Convex Optimization/Machine Learning,37d6251c27e6163ddc30da7c77769ada,False,False,False,False,如懿,people,https://www.zhihu.com/people/37d6251c27e6163ddc30da7c77769ada,tianjinxiaohai,people,{'is_vip': False}
116,10,0,https://pic3.zhimg.com/dc73ad0ca6bf0f634f7a59a4e6d2906e_is.jpg,https://pic3.zhimg.com/dc73ad0ca6bf0f634f7a59a4e6d2906e_{size}.jpg,[],9,0,,892460c3ec7d6569592a5bd93d1c1392,False,False,False,False,Shirley X,people,https://www.zhihu.com/people/892460c3ec7d6569592a5bd93d1c1392,shirleyyx,people,{'is_vip': False}
117,4,0,https://pic2.zhimg.com/v2-28e2e3d8ea82dd80d33458d7f1ae7365_is.jpg,https://pic2.zhimg.com/v2-28e2e3d8ea82dd80d33458d7f1ae7365_{size}.jpg,[],4,1,祖国的花朵。,5363ddf990c169b363b404a8dcb22c3a,False,False,False,False,海芋先森,people,https://www.zhihu.com/people/5363ddf990c169b363b404a8dcb22c3a,hu-wan-66,people,{'is_vip': False}
118,7,0,https://pic1.zhimg.com/v2-8745f22582ab049f6a05b039585cfe90_is.jpg,https://pic1.zhimg.com/v2-8745f22582ab049f6a05b039585cfe90_{size}.jpg,[],12234,-1,,3c310ad18ac319eff7c1b4a0c7aca463,False,False,False,False,Yuzheng Wang,people,https://www.zhihu.com/people/3c310ad18ac319eff7c1b4a0c7aca463,yuzheng-wang-78,people,{'is_vip': False}
119,121,15,https://pic4.zhimg.com/v2-0642d7807ba486b5cf33723732452103_is.jpg,https://pic4.zhimg.com/v2-0642d7807ba486b5cf33723732452103_{size}.jpg,"[{'description': '中国科学院大学 卡弗里理论科学研究所博士后', 'type': 'identity'}, {'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19556950', 'avatar_url': 'https://pic3.zhimg.com/7a7dfc72e_is.jpg', 'type': 'topic', 'name': '物理学', 'introduction': '物理学（physics）是一门自然科学，主要研究的是时空中的物质及其运动，注重于物质、能量、时空（时间/空间）三者各自的性质与彼此之间的相互关系。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。<br><br>作为自然科学的带头学科，物理学研究大至宇宙，小至基本粒子等一切物质最基本的运动形式和规律，因此成为其他各自然科学学科的研究基础。它的理论结构充分地运用数学作为自己的工作语言，以实验作为检验理论正确性的唯一标准，它是当今最精密的一门自然科学学科。', 'url': 'https://www.zhihu.com/topics/19556950', 'excerpt': '物理学（physics）是一门自然科学，主要研究的是时空中的物质及其运动，注重于物质、能量、时空（时间/空间）三者各自的性质与彼此之间的相互关系。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。 作为自然科学的带头学科，物理学研究大至宇宙，小至基本粒子等一切物质最基本的运动形式和规律，因此成为其他各自然科学学科的研究基础。它的理论结构充分地运用数学作为自己的工作语言，以实验作为检验理论…'}, {'id': '19577481', 'avatar_url': 'https://pic3.zhimg.com/239e4cd4a_is.jpg', 'type': 'topic', 'name': '量子物理', 'introduction': '<b>量子物理</b>，又称量子力学，是描写微观物质的一个物理学理论，与相对论一起被认为是现代物理学的两大基本支柱，许多物理学理论和科学如原子物理学、固体物理学、核物理学和粒子物理学以及其它相关的学科都是以量子力学为基础。<br><a href=""http://zh.wikipedia.org/wiki/%E9%87%8F%E5%AD%90%E5%8A%9B%E5%AD%A6"" data-editable=""true"" data-title=""量子力学"">量子力学</a>', 'url': 'https://www.zhihu.com/topics/19577481', 'excerpt': '量子物理，又称量子力学，是描写微观物质的一个物理学理论，与相对论一起被认为是现代物理学的两大基本支柱，许多物理学理论和科学如原子物理学、固体物理学、核物理学和粒子物理学以及其它相关的学科都是以量子力学为基础。 量子力学 '}]}]",5269,1,凝聚态理论,e0854e05a3746712b1f5273699bfbee9,False,False,False,False,苗舰舰,people,https://www.zhihu.com/people/e0854e05a3746712b1f5273699bfbee9,miao-jian-jian,people,{'is_vip': False}
120,313,46,https://pic4.zhimg.com/8d72ebbcf_is.jpg,https://pic4.zhimg.com/8d72ebbcf_{size}.jpg,[],2171,1,,a8e959765610e165e21c90ae57a1f9d0,False,False,False,False,段丞博,people,https://www.zhihu.com/people/a8e959765610e165e21c90ae57a1f9d0,duan-cheng-bo,people,{'is_vip': False}
121,501,75,https://pic4.zhimg.com/v2-20e8b10618866b1bbdd282aaff488dcb_is.jpg,https://pic4.zhimg.com/v2-20e8b10618866b1bbdd282aaff488dcb_{size}.jpg,[],23264,1,Python后端B站UP主。慕课网搜 Python 面试课程,a552436535aaff6df7edd7700b59f80b,False,False,False,False,PegasusWang,people,https://www.zhihu.com/people/a552436535aaff6df7edd7700b59f80b,pegasus-wang,people,{'is_vip': False}
122,239,509,https://pic3.zhimg.com/v2-539d398e670504a955bd27fcd49bb6ae_is.jpg,https://pic3.zhimg.com/v2-539d398e670504a955bd27fcd49bb6ae_{size}.jpg,"[{'description': '已认证的官方帐号', 'type': 'identity'}]",228678,-1,让一部分人先看到未来,51c786c4b15ffc61ae18fdb44f1c5848,False,False,False,True,36氪,people,https://www.zhihu.com/people/51c786c4b15ffc61ae18fdb44f1c5848,36-ke,organization,{'is_vip': False}
123,59,12,https://pic1.zhimg.com/v2-7b574c88cccb51ae12f3ede5496cb230_is.jpg,https://pic1.zhimg.com/v2-7b574c88cccb51ae12f3ede5496cb230_{size}.jpg,[],6299,1,天仪研究院CEO  航天领域创业者,70ffba93a2b96de8dee70d6323c8a418,False,False,False,False,杨峰,people,https://www.zhihu.com/people/70ffba93a2b96de8dee70d6323c8a418,yang-feng-69-28-75,people,{'is_vip': False}
124,139,38,https://pic2.zhimg.com/v2-f525d5df7d614418849303e0af335655_is.jpg,https://pic2.zhimg.com/v2-f525d5df7d614418849303e0af335655_{size}.jpg,"[{'description': '牛津大学 材料学博士在读', 'type': 'identity'}]",13018,1,【公众号：九牛问津】国家公派，牛津招办，DIY留学干货高产王,93233c259118c6568e32d83da0211231,False,False,False,False,Gus Goodman,people,https://www.zhihu.com/people/93233c259118c6568e32d83da0211231,gus-goodman,people,{'is_vip': False}
125,66,0,https://pic1.zhimg.com/v2-fc71f60b15bf08dc3e723a5f5a3ee6bc_is.jpg,https://pic1.zhimg.com/v2-fc71f60b15bf08dc3e723a5f5a3ee6bc_{size}.jpg,[],33,0,"分析化学PhD在读/MBA初尝试/CFA考证中/微流控,/Point of care",358d034bade6196f49b9e355e7b8f31f,False,False,False,False,理工汪networking,people,https://www.zhihu.com/people/358d034bade6196f49b9e355e7b8f31f,hou-yu-ting-35-14,people,{'is_vip': False}
126,12,0,https://pic2.zhimg.com/v2-28736e830080945e4f15126f0878065d_is.jpg,https://pic2.zhimg.com/v2-28736e830080945e4f15126f0878065d_{size}.jpg,[],42266,1,每条评论都会回复,ce349339425d524c939214b47c476f3b,False,False,False,False,莎漠,people,https://www.zhihu.com/people/ce349339425d524c939214b47c476f3b,ha-ha-13-11,people,{'is_vip': False}
127,56,380,https://pic2.zhimg.com/v2-072a3986b951fc38db7835ce55257539_is.jpg,https://pic2.zhimg.com/v2-072a3986b951fc38db7835ce55257539_{size}.jpg,[],49440,-1,公众号：「投研帮」，各式各样的投资idea，只用大白话说,0c98220e4be89bae8e897818f5a32140,False,False,False,False,投研帮,people,https://www.zhihu.com/people/0c98220e4be89bae8e897818f5a32140,touyanbang,people,{'is_vip': False}
128,339,24,https://pic3.zhimg.com/1a03d814a_is.jpg,https://pic3.zhimg.com/1a03d814a_{size}.jpg,[],1008,1,"Http://haobo.li,LabVIEW认证架构师。",0df2dfb75d7e0012cf815ba046b53d9f,False,False,False,False,李浩博,people,https://www.zhihu.com/people/0df2dfb75d7e0012cf815ba046b53d9f,li-hao-bo,people,{'is_vip': False}
129,21,0,https://pic2.zhimg.com/995648161_is.jpg,https://pic2.zhimg.com/995648161_{size}.jpg,[],548,1,PhD of nano but Master of none,cd7112c8b6a251d922074681b0f022f9,False,False,False,False,Shawn,people,https://www.zhihu.com/people/cd7112c8b6a251d922074681b0f022f9,seanchen8981,people,{'is_vip': False}
130,57,6,https://pic3.zhimg.com/v2-ae63ae3647ab6d64b25e2e448cc7a9fe_is.jpg,https://pic3.zhimg.com/v2-ae63ae3647ab6d64b25e2e448cc7a9fe_{size}.jpg,[],249,1,monkey learning,12b0dcc40d2e23c7afb86bcad3f88a8d,False,False,False,False,铁马冰河入梦来,people,https://www.zhihu.com/people/12b0dcc40d2e23c7afb86bcad3f88a8d,97154358,people,{'is_vip': False}
131,266,0,https://pic4.zhimg.com/v2-4658b1fbd0c4af7b62db5399d824a523_is.jpg,https://pic4.zhimg.com/v2-4658b1fbd0c4af7b62db5399d824a523_{size}.jpg,[],2437,1,高分子材料博士/MBA/油气化工/交易员/摄影师/健身爱好者,9480a3acd64834132538b0e5fb0071c4,False,False,False,False,月夜麒麟,people,https://www.zhihu.com/people/9480a3acd64834132538b0e5fb0071c4,yfhong60,people,{'is_vip': False}
132,9,0,https://pic3.zhimg.com/v2-8dd5bca166cacb4ca109f6a950e2520a_is.jpg,https://pic3.zhimg.com/v2-8dd5bca166cacb4ca109f6a950e2520a_{size}.jpg,"[{'description': '美国费米国家实验室 粒子物理部助理研究员', 'type': 'identity'}]",1090,1,物理,b01ff96a7107729e061953b5c4a987a6,False,False,False,False,刘真,people,https://www.zhihu.com/people/b01ff96a7107729e061953b5c4a987a6,liu-zhen-phys,people,{'is_vip': False}
133,455,0,https://pic2.zhimg.com/v2-dbe282cede199c11f0669486eb48c529_is.jpg,https://pic2.zhimg.com/v2-dbe282cede199c11f0669486eb48c529_{size}.jpg,[],1527,1,公众号：读思之所。一个有门槛有干货的纯阅读公号。,1bc1e7cc72492fc3d20b2d5ad4f3c39b,False,False,False,False,orgchem saint,people,https://www.zhihu.com/people/1bc1e7cc72492fc3d20b2d5ad4f3c39b,orgchem-saint,people,{'is_vip': False}
134,1982,30,https://pic2.zhimg.com/v2-d4f49c9f241ccfa5265c4c9716010425_is.jpg,https://pic2.zhimg.com/v2-d4f49c9f241ccfa5265c4c9716010425_{size}.jpg,"[{'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19554091', 'avatar_url': 'https://pic1.zhimg.com/3dc1abe04_is.jpg', 'type': 'topic', 'name': '数学', 'introduction': '数学（mathematics，源自希腊语 μάθημα（máthēma）；经常被缩写为 math 或 maths），是研究数量、结构、变化、空间以及信息等概念的一门学科。从某种角度看，属于形式科学的一种。数学家和哲学家对数学的确切范围和定义有一系列的看法。而在人类历史发展和社会生活中，数学也发挥着不可替代的作用。数学也是学习和研究现代自然科学、技术与社会科学必不可少的基本工具。', 'url': 'https://www.zhihu.com/topics/19554091', 'excerpt': '数学（mathematics，源自希腊语 μάθημα（máthēma）；经常被缩写为 math 或 maths），是研究数量、结构、变化、空间以及信息等概念的一门学科。从某种角度看，属于形式科学的一种。数学家和哲学家对数学的确切范围和定义有一系列的看法。而在人类历史发展和社会生活中，数学也发挥着不可替代的作用。数学也是学习和研究现代自然科学、技术与社会科学必不可少的基本工具。'}, {'id': '19622000', 'avatar_url': 'https://pic4.zhimg.com/dec48fa7b5ac45ea63927d58189f0313_is.png', 'type': 'topic', 'name': '数学分析', 'introduction': '又称高级微积分，分析学中最古老、最基本的分支。一般指以微积分学和无穷级数一般理论为主要内容，并包括它们的理论基础（实数、函数和极限的基本理论）的一个较为完整的数学学科。它也是大学数学专业的一门基础课程。数学中的分析分支是专门研究实数与复数及其函数的数学分支。它的发展由微积分开始，并扩展到函数的连续性、可微分及可积分等各种特性。这些特性，有助我们应用在对物理世界的研究，研究及发现自然界的规律。', 'url': 'https://www.zhihu.com/topics/19622000', 'excerpt': '又称高级微积分，分析学中最古老、最基本的分支。一般指以微积分学和无穷级数一般理论为主要内容，并包括它们的理论基础（实数、函数和极限的基本理论）的一个较为完整的数学学科。它也是大学数学专业的一门基础课程。数学中的分析分支是专门研究实数与复数及其函数的数学分支。它的发展由微积分开始，并扩展到函数的连续性、可微分及可积分等各种特性。这些特性，有助我们应用在对物理世界的研究，研究及发现自然界的规律。'}]}]",102736,1,Ph.D. in Mathematics,b532310544a84d3a9280f25f02a12180,False,False,False,False,dhchen,people,https://www.zhihu.com/people/b532310544a84d3a9280f25f02a12180,dhchen,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
135,26,0,https://pic2.zhimg.com/v2-106663e35998cf593c0da998664cfccd_is.jpg,https://pic2.zhimg.com/v2-106663e35998cf593c0da998664cfccd_{size}.jpg,"[{'description': '作家 代表作《龙头凤尾》', 'type': 'identity'}]",67235,1,香港著名作家，文化评论学者 公众号：馬家輝在香港,2294fc7339263e14c2ebc74300cc2614,False,False,False,False,马家辉,people,https://www.zhihu.com/people/2294fc7339263e14c2ebc74300cc2614,ma-jia-hui-10,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
136,51,1,https://pic3.zhimg.com/v2-9ef545906edf57ceb2d7213affea383e_is.jpg,https://pic3.zhimg.com/v2-9ef545906edf57ceb2d7213affea383e_{size}.jpg,[],1381,0,剑桥大学生化系博士生,76e29ec0bca698742e4edcb61e241e20,False,False,False,False,Christina,people,https://www.zhihu.com/people/76e29ec0bca698742e4edcb61e241e20,chen-bi-he-43,people,{'is_vip': False}
137,81,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],132,1,Multitasking,649b03da8cb737d7c21a7695dbc5fde4,False,False,False,False,马耀光,people,https://www.zhihu.com/people/649b03da8cb737d7c21a7695dbc5fde4,bnhsx,people,{'is_vip': False}
138,61,0,https://pic2.zhimg.com/v2-dd4678ab690b513b40fb68f1054afcb9_is.jpg,https://pic2.zhimg.com/v2-dd4678ab690b513b40fb68f1054afcb9_{size}.jpg,[],843,0,牙膏妹/INFP/女权主义/高分子,d5b0ccd18fa7f68f3cf24875cce88594,False,False,False,False,MelodyK,people,https://www.zhihu.com/people/d5b0ccd18fa7f68f3cf24875cce88594,Melody49,people,{'is_vip': False}
139,43,35,https://pic4.zhimg.com/v2-8982de3a9b745bf07ffa05e315ef5ca3_is.jpg,https://pic4.zhimg.com/v2-8982de3a9b745bf07ffa05e315ef5ca3_{size}.jpg,"[{'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19559855', 'avatar_url': 'https://pic2.zhimg.com/55448f975_is.jpg', 'type': 'topic', 'name': '电池技术', 'introduction': '', 'url': 'https://www.zhihu.com/topics/19559855', 'excerpt': ''}]}]",21989,1,材料-锂电-储能-新能源汽车,d8e0762e768c8fc0cf86c49a6632f983,False,False,False,False,弗雷刘,people,https://www.zhihu.com/people/d8e0762e768c8fc0cf86c49a6632f983,fu-lei-liu,people,{'is_vip': False}
140,3,0,https://pic3.zhimg.com/v2-24b73e13bc997102559024b1e1bf21ae_is.jpg,https://pic3.zhimg.com/v2-24b73e13bc997102559024b1e1bf21ae_{size}.jpg,[],5,1,,27adf18a36cca2a718079e8513818573,False,False,False,False,风迟雨急,people,https://www.zhihu.com/people/27adf18a36cca2a718079e8513818573,liu-jun-chen-28,people,{'is_vip': False}
141,106,0,https://pic1.zhimg.com/7f4f1682913860d8b074aef913399044_is.png,https://pic1.zhimg.com/7f4f1682913860d8b074aef913399044_{size}.png,[],1888,1,物理化学|https://github.com/stecue/fixcjk,aed486a2b06751908b334a16831f5ebf,False,False,False,False,猫立刻,people,https://www.zhihu.com/people/aed486a2b06751908b334a16831f5ebf,mol-le-kel,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
142,0,0,https://pic3.zhimg.com/v2-abfb4f14ad00c3512d20cfb55c66369a_is.jpg,https://pic3.zhimg.com/v2-abfb4f14ad00c3512d20cfb55c66369a_{size}.jpg,[],2,1,Chemist,6898a60564749636fb2a3e19be35faf8,False,False,False,False,Sean J,people,https://www.zhihu.com/people/6898a60564749636fb2a3e19be35faf8,xiaofengguo,people,{'is_vip': False}
143,68,0,https://pic3.zhimg.com/40c8610ec25f6eb508de4c7e05dc9272_is.jpg,https://pic3.zhimg.com/40c8610ec25f6eb508de4c7e05dc9272_{size}.jpg,[],14493,1,不靠谱的证券分析师，有一搭没一搭的书虫,22e975e7303a8da30ebb7ac1da23e59b,False,False,False,False,心经,people,https://www.zhihu.com/people/22e975e7303a8da30ebb7ac1da23e59b,he-yi-bo-7,people,{'is_vip': False}
144,105,9,https://pic3.zhimg.com/v2-1a1157bbeef9ba8b1ee87d2891e51622_is.jpg,https://pic3.zhimg.com/v2-1a1157bbeef9ba8b1ee87d2891e51622_{size}.jpg,[],697,-1,失败人士，傻瓜,27e5907844aeb5024d3bd90713c4bfee,False,False,False,False,千瓦时,people,https://www.zhihu.com/people/27e5907844aeb5024d3bd90713c4bfee,kong-wei-hua-55,people,{'is_vip': False}
145,45,1,https://pic4.zhimg.com/v2-d232654de39174083e23ad8a72ca4823_is.jpg,https://pic4.zhimg.com/v2-d232654de39174083e23ad8a72ca4823_{size}.jpg,[],177,1,U.C.A.S PhD.,4e110f765cc5f9a6c0814cc0de2e03ce,False,False,False,False,MingmingRuyue,people,https://www.zhihu.com/people/4e110f765cc5f9a6c0814cc0de2e03ce,18171017987,people,{'is_vip': False}
146,24,0,https://pic2.zhimg.com/3150d64a000d5985669d1e7bf937833d_is.jpg,https://pic2.zhimg.com/3150d64a000d5985669d1e7bf937833d_{size}.jpg,[],4047,1,梭哈，还是梭哈！数字货币量化交易与投资，传统私募交易员。,f33672c4d66ec9a726da3cae965f29ba,False,False,False,False,拔萝卜,people,https://www.zhihu.com/people/f33672c4d66ec9a726da3cae965f29ba,ba-luo-bu-91,people,{'is_vip': False}
147,811,34,https://pic1.zhimg.com/73360cb3c_is.jpg,https://pic1.zhimg.com/73360cb3c_{size}.jpg,"[{'description': '美国凯斯西储大学 高分子博士', 'type': 'identity'}]",13960,1,微信公众号：欧阳朝云,98e60c255f9fdb976cc43f08e8df4418,False,False,False,False,欧阳朝云,people,https://www.zhihu.com/people/98e60c255f9fdb976cc43f08e8df4418,ouyangchaoyun,people,{'is_vip': False}
148,17,0,https://pic3.zhimg.com/v2-ca517b18b0c11d10769097a250f76e06_is.jpg,https://pic3.zhimg.com/v2-ca517b18b0c11d10769097a250f76e06_{size}.jpg,[],111,1,北美核工程博士\狂热NBA迷\狂热电影迷\业余NFL迷,0297a4cbd98e8dec99ccabc95b43034b,False,False,False,False,老白,people,https://www.zhihu.com/people/0297a4cbd98e8dec99ccabc95b43034b,feng-jin-yong-94,people,{'is_vip': False}
